personId,firstName,lastName,birthdate,lastAttended,country,height,bodyWeight,guard,forward,center,draftYear,draftRound,draftNumber
43200,Marko,Banic,"","","","","","","","","","",""
76093,Gene,Banks,1959-05-15,Duke,USA,79.0,215.0,False,True,False,1981.0,2.0,28.0
2556,Marcus,Banks,1981-11-19,UNLV,USA,74.0,205.0,True,False,False,2003.0,1.0,13.0
101252,Sean,Banks,"","","","","","","","","","",""
1630791,James,Banks III,1998-01-16,Georgia Tech,USA,"",1630791.0,False,False,False,-22.0,-22.0,-22.0
76094,Ken,Bannister,1960-04-01,St. Augustine's,USA,81.0,235.0,False,True,False,1984.0,7.0,156.0
76095,Mike,Bantom,1951-12-03,St. Joseph's (PA),USA,81.0,200.0,False,True,False,1973.0,1.0,8.0
1630625,Dalano,Banton,"","","","","",True,False,False,"","",""
43232,Tomer,Bar-Even,"","","","","","","","","","",""
11257,Stanko,Barac,"","","","","","","","","","",""
1627760,Cat,Barber,1994-07-25,North Carolina State,USA,73.0,173.0,True,False,False,2016.0,"",""
76096,John,Barber,1927-06-27,California State-Los Angeles,USA,78.0,210.0,False,True,False,1956.0,"",""
2841,Steven,Barber,"","","","","","","","","","",""
1962937929,Leandrinho,Barbosa,"","","","","","","","","","",""
2571,Leandro,Barbosa,1982-11-28,Bauru,Brazil,75.0,2571.0,True,False,False,2003.0,1.0,28.0
76097,Stephen,Bardo,1968-04-05,Illinois,USA,77.0,190.0,True,False,False,1990.0,2.0,41.0
200826,J.J.,Barea,1984-06-26,Northeastern,Puerto Rico,70.0,180.0,True,False,False,-1.0,-1.0,-1.0
1628965,Jaylen,Barford,"","","","","","","","","","",""
200745,Andrea,Bargnani,1985-10-26,Benetton Treviso,Italy,84.0,200745.0,False,False,False,2006.0,1.0,1.0
76098,Cliff,Barker,1921-01-15,Kentucky,USA,74.0,185.0,True,False,False,1949.0,5.0,""
76099,Tom,Barker,1955-03-11,Hawaii,USA,83.0,225.0,False,False,True,1976.0,4.0,53.0
787,Charles,Barkley,1963-02-20,Auburn,USA,78.0,252.0,False,True,False,1984.0,1.0,5.0
2057,Erick,Barkley,1978-02-21,St. John's (NY),USA,73.0,185.0,True,False,False,2000.0,1.0,28.0
76102,Don,Barksdale,1923-03-31,UCLA,USA,78.0,200.0,False,True,False,-1.0,-1.0,-1.0
201644,Omar,Barlett,"","","","","","","","","","",""
64026,David,Barlow,"","","","","","","","","","",""
6664001,David,Barlow,"","","","","",False,False,False,"","",""
1631230,Dominick,Barlow,"","","","","",False,True,False,"","",""
203084,Harrison,Barnes,"","","","","",False,False,False,"","",""
76103,Harry,Barnes,1945-07-25,Northeastern,USA,75.0,76103.0,False,True,False,1968.0,4.0,37.0
76105,Jim,Barnes,1941-04-13,Texas-El Paso,USA,80.0,210.0,False,False,True,1964.0,1.0,1.0
76104,Marvin,Barnes,1952-07-27,Providence,USA,81.0,210.0,False,True,False,1974.0,1.0,2.0
2440,Matt,Barnes,1980-03-09,UCLA,USA,79.0,226.0,False,True,False,2002.0,2.0,45.0
1630567,Scottie,Barnes,"","","","","",False,False,False,"","",""
76107,Dick,Barnett,1936-10-02,Tennessee State,USA,76.0,76107.0,True,False,False,1959.0,1.0,4.0
76106,Jim,Barnett,1944-07-07,Oregon,USA,76.0,170.0,True,False,False,1966.0,1.0,8.0
76108,John,Barnhill,1938-03-20,Tennessee State,USA,73.0,180.0,True,False,False,1959.0,11.0,77.0
76109,Norton,Barnhill,1953-07-15,Washington State,USA,76.0,76109.0,True,False,False,1976.0,8.0,134.0
1642964,Brooks,Barnhizer,"","","","","","","","","","",""
76110,Leo,Barnhorst,1924-05-11,Notre Dame,USA,76.0,190.0,False,True,False,1949.0,2.0,""
76111,John,Barr,1918-08-18,Penn State,USA,75.0,205.0,False,True,False,-1.0,-1.0,-1.0
76112,Mike,Barr,1950-10-19,Duquesne,USA,75.0,76112.0,True,False,False,1972.0,1.0,180.0
76113,Thomas,Barr,1944-06-19,Duquesne,USA,76.0,76113.0,True,False,False,-22.0,-22.0,-22.0
2857,Andre,Barrett,1982-02-21,Seton Hall,USA,70.0,2857.0,False,False,False,-22.0,-22.0,-22.0
500,Barrett,Barrett,"","","","","","","","","","",""
76114,Ernie,Barrett,1929-08-27,Kansas State,USA,"","","","","",1951.0,1.0,7.0
1629628,RJ,Barrett,"","","","","",False,False,False,"","",""
2853,Earl,Barron,1981-08-14,Memphis,USA,84.0,250.0,False,True,True,-1.0,-1.0,-1.0
344,Dana,Barros,1967-04-13,Boston College,USA,71.0,165.0,True,False,False,1989.0,1.0,16.0
699,Brent,Barry,1971-12-31,Oregon State,USA,79.0,210.0,True,False,False,1995.0,1.0,15.0
1003,Drew,Barry,1973-02-17,Georgia Tech,USA,77.0,191.0,True,False,False,1996.0,2.0,57.0
468,Jon,Barry,1969-07-25,Georgia Tech,USA,77.0,210.0,True,False,False,1992.0,1.0,21.0
600013,Rick,Barry,1944-03-28,Miami,USA,79.0,205.0,False,True,False,1965.0,1.0,2.0
76117,Ed,Bartels,1925-10-08,North Carolina State,USA,78.0,195.0,False,True,False,-1.0,-1.0,-1.0
56036,Lorenzo,Bartoli,"","","","","","","","","","",""
76118,Vic,Bartolome,1948-09-29,Oregon State,USA,84.0,230.0,False,False,True,1970.0,6.0,87.0
44051,Lubos,Barton,"","","","","","","","","","",""
203115,Will,Barton,1991-01-06,Memphis,USA,77.0,181.0,True,False,False,2012.0,2.0,40.0
27032,Gal,Baruch,"","","","","","","","","","",""
101188,Eddie,Basden,1983-02-15,North Carolina-Charlotte,USA,77.0,215.0,True,False,False,-1.0,-1.0,-1.0
559,Basile,Basile,"","","","","","","","","","",""
56045,Gianluca,Basile,"","","","","","","","","","",""
76119,Jerry,Baskerville,1951-11-10,Temple,USA,79.0,76119.0,False,True,False,-22.0,-22.0,-22.0
101138,Brandon,Bass,1985-04-30,Louisiana State,USA,80.0,250.0,False,True,False,2005.0,2.0,33.0
1628238,Paris,Bass,1995-08-29,Detroit Mercy,USA,80.0,200.0,False,True,False,-1.0,-1.0,-1.0
76120,Tim,Bassett,1951-04-01,Georgia,USA,80.0,225.0,False,True,False,1973.0,7.0,106.0
1629646,Charles,Bassey,"","","","","",False,False,True,"","",""
1766,Maceo,Baston,1976-05-29,Michigan,USA,82.0,230.0,False,True,False,1998.0,2.0,58.0
2370,Mengke,Bateer,1975-11-20,Beijing,China,83.0,290.0,False,False,True,-1.0,-1.0,-1.0
76121,Billyray,Bates,1956-05-31,Kentucky State,USA,76.0,210.0,True,False,False,1978.0,3.0,47.0
1641734,Emoni,Bates,"","","","","","","","","","",""
1642926,Tamar,Bates,"","","","","","","","","","",""
1628966,Keita,Bates-Diop,"","","","","","","","","","",""
101212,Esteban,Batista,1983-09-02,Trouville,Uruguay,82.0,101212.0,False,True,True,-22.0,-22.0,-22.0
1966938163,Esteban,Batista,"","","","","","","","","","",""
1966938140,Lucas,Batista,"","","","","","","","","","",""
56008,Michael,Batiste,"","","","","","","","","","",""
2471,Mike,Batiste,1977-11-21,Arizona State,USA,"",2471.0,False,False,False,-22.0,-22.0,-22.0
1499,Tony,Battie,1976-02-11,Texas Tech,USA,83.0,240.0,False,False,True,1997.0,1.0,5.0
2203,Shane,Battier,1978-09-09,Duke,USA,80.0,220.0,False,True,False,2001.0,1.0,6.0
1642419,Jamison,Battle,2001-05-10,Ohio State,USA,79.0,1642419.0,False,True,False,-22.0,-22.0,-22.0
174,John,Battle,1962-11-09,Rutgers,USA,74.0,174.0,True,False,False,1985.0,4.0,84.0
76123,Kenny,Battle,1964-10-10,Illinois,USA,78.0,76123.0,True,False,False,1989.0,1.0,27.0
1628967,Tyus,Battle,"","","","","","","","","","",""
76124,Dave,Batton,1956-03-26,Notre Dame,USA,82.0,240.0,False,False,True,1978.0,3.0,62.0
204063,Kadeem,Batts,"","","","","","","","","","",""
201587,Nicolas,Batum,"","","","","",False,True,False,"","",""
1641878,Damion,Baugh,2000-08-03,TCU,USA,"",1641878.0,False,False,False,-22.0,-22.0,-22.0
76125,Johnny,Baum,1946-06-17,Temple,USA,77.0,200.0,False,True,False,1969.0,2.0,23.0
76126,Frankie,Baumholtz,1918-10-07,Ohio,USA,70.0,170.0,True,False,False,-1.0,-1.0,-1.0
2437,Lonny,Baxter,1979-01-27,Maryland,USA,80.0,260.0,False,True,False,2002.0,2.0,43.0
201573,Jerryd,Bayless,1988-08-20,Arizona,USA,75.0,201573.0,True,False,False,2008.0,1.0,11.0
76127,Elgin,Baylor,1934-09-16,Seattle,USA,77.0,225.0,False,True,False,1958.0,1.0,1.0
203382,Aron,Baynes,1986-12-09,Washington State,Australia,82.0,260.0,False,True,True,-1.0,-1.0,-1.0
76128,Sergei,Bazarevich,1965-03-15,Tofas S.K.,Russia,74.0,168.0,True,False,False,-1.0,-1.0,-1.0
203145,Kent,Bazemore,1989-07-01,Old Dominion,USA,76.0,195.0,True,True,False,-1.0,-1.0,-1.0
1629647,Darius,Bazley,2000-06-12,Princeton HS (OH),USA,81.0,216.0,False,True,False,2019.0,1.0,23.0
76129,Ed,Beach,1929-01-25,West Virginia,USA,75.0,200.0,False,True,False,1950.0,5.0,""
1628431,V.J.,Beachem,"","","","","","","","","","",""
203078,Bradley,Beal,"","","","","",True,False,False,"","",""
1631368,Justin,Bean,1996-11-17,Utah State,USA,"",1631368.0,False,False,False,-22.0,-22.0,-22.0
76130,Butch,Beard,1947-05-04,Louisville,USA,75.0,185.0,True,False,False,1969.0,1.0,10.0
76131,Ralph,Beard,1927-12-02,Kentucky,USA,70.0,175.0,True,False,False,1949.0,2.0,""
40080,Tanoka,Beard,"","","","","","","","","","",""
2602,Jerome,Beasley,1980-05-17,North Dakota,USA,81.0,237.0,False,True,False,2003.0,2.0,33.0
1627736,Malik,Beasley,"","","","","",True,False,False,"","",""
201563,Michael,Beasley,1989-01-09,Kansas State,USA,81.0,201563.0,False,False,False,2008.0,1.0,2.0
76133,Zelmo,Beaty,1939-10-25,Prairie View A&M,USA,81.0,225.0,False,False,True,1962.0,1.0,3.0
201958,Rodrigue,Beaubois,1988-02-24,Cholet,France,74.0,185.0,True,False,False,2009.0,1.0,25.0
1630699,MarJon,Beauchamp,"","","","","","","","","","",""
2589,Sani,Becirovic,"","","","","","","","","","",""
76134,Byron,Beck,1945-01-25,Denver,USA,81.0,225.0,False,False,True,1967.0,2.0,15.0
1133,Corey,Beck,1971-05-27,Arkansas,USA,75.0,200.0,True,False,False,-1.0,-1.0,-1.0
76136,Ernie,Beck,1931-12-11,Pennsylvania,USA,76.0,190.0,True,False,False,1953.0,"",""
200575,Romel,Beck,"","","","","","","","","","",""
76137,Moe,Becker,1917-02-24,Duquesne,USA,73.0,185.0,True,False,False,-1.0,-1.0,-1.0
76138,William,Bedford,1963-12-14,Memphis,USA,84.0,76138.0,False,False,True,1986.0,1.0,6.0
1641777,Charles,Bediako,2002-03-10,Alabama,Canada,"",1641777.0,False,False,False,-22.0,-22.0,-22.0
1627862,Beau,Beech,"","","","","","","","","","",""
1641736,Reece,Beekman,"","","","","",True,False,False,"","",""
76139,Hank,Beenders,1916-06-02,Long Island-Brooklyn,USA,77.0,76139.0,False,False,True,-22.0,-22.0,-22.0
56054,Mirza,Begic,"","","","","","","","","","",""
76140,Ron,Behagen,1951-01-14,Minnesota,USA,81.0,185.0,False,True,False,1973.0,1.0,7.0
76141,Elmer,Behnke,1929-02-03,Bradley,USA,79.0,210.0,False,False,True,1951.0,4.0,37.0
40026,Javier,Beiran,"","","","","","","","","","",""
201158,Marco,Belinelli,1986-03-25,Fortitudo Bologna,Italy,77.0,201158.0,True,False,False,2007.0,1.0,18.0
2294,Charlie,Bell,1979-03-12,Michigan State,USA,75.0,2294.0,True,False,False,-22.0,-22.0,-22.0
76142,Dennis,Bell,1951-06-02,Drake,USA,77.0,185.0,False,True,False,1973.0,5.0,83.0
1628395,Jordan,Bell,1995-01-07,Oregon,USA,79.0,216.0,False,True,False,2017.0,2.0,38.0
1952,Raja,Bell,1976-09-19,Florida International,US Virgin Islands,77.0,210.0,True,False,False,-1.0,-1.0,-1.0
2559,Troy,Bell,1980-11-10,Boston College,USA,73.0,180.0,True,False,False,2003.0,1.0,16.0
76143,William,Bell,1932-09-13,North Carolina State,USA,72.0,180.0,True,False,False,-1.0,-1.0,-1.0
203568,Damen,Bell-Holter,"","","","","","","","","","",""
76144,Walt,Bellamy,1939-07-24,Indiana,USA,82.0,225.0,False,False,True,1961.0,1.0,1.0
203155,Oscar,Bellfield,"","","","","","","","","","",""
1627761,DeAndre',Bembry,1994-07-04,St. Joseph's (PA),USA,77.0,210.0,True,True,False,2016.0,1.0,21.0
76145,Irv,Bemoras,1930-11-18,Illinois,USA,75.0,185.0,False,True,False,1953.0,"",""
7000,Avi,Ben-Chimol,"","","","","","","","","","",""
76146,Leon,Benbow,1950-07-23,Jacksonville,USA,76.0,185.0,True,False,False,1974.0,2.0,27.0
1627733,Dragan,Bender,1997-11-17,Maccabi Tel Aviv,Croatia,84.0,249.0,False,True,False,2016.0,1.0,4.0
1886,Jonathan,Bender,1981-01-30,Picayune HS (MS),USA,84.0,230.0,False,True,False,1999.0,1.0,5.0
203968,Jerrelle,Benimon,1991-08-01,Towson,USA,"","","","","",-1.0,-1.0,-1.0
43214,Vitor,Benite,"","","","","","","","","","",""
104,Benoit,Benjamin,1964-11-22,Creighton,USA,84.0,250.0,False,False,True,1985.0,1.0,3.0
1736,Corey,Benjamin,1978-02-24,Oregon State,USA,78.0,200.0,True,False,False,1998.0,1.0,28.0
203461,Anthony,Bennett,1993-03-14,UNLV,Canada,80.0,235.0,False,True,False,2013.0,1.0,1.0
1120,Elmer,Bennett,1970-02-13,Notre Dame,USA,72.0,170.0,True,False,False,1992.0,2.0,38.0
712,Mario,Bennett,1973-08-01,Arizona State,USA,81.0,235.0,False,True,True,1995.0,1.0,27.0
76151,Mel,Bennett,1955-01-04,Pittsburgh,USA,79.0,76151.0,False,True,False,-22.0,-22.0,-22.0
76148,Tony,Bennett,1969-06-01,Wisconsin-Green Bay,USA,72.0,175.0,True,False,False,1992.0,2.0,35.0
76152,Winston,Bennett,1965-02-09,Kentucky,USA,79.0,210.0,True,False,False,1988.0,3.0,64.0
128,David,Benoit,1968-05-09,Alabama,USA,80.0,220.0,False,True,False,-1.0,-1.0,-1.0
202728,Keith,Benson,1988-08-13,Oakland,USA,83.0,230.0,False,True,True,2011.0,2.0,48.0
76154,Kent,Benson,1954-12-27,Indiana,USA,83.0,235.0,False,False,True,1977.0,1.0,1.0
200918,Rod,Benson,"","","","","","","","","","",""
1627791,Ben,Bentil,1995-03-29,Providence,Ghana,81.0,235.0,False,True,False,2016.0,2.0,51.0
76155,Gene,Berce,1926-11-22,Marquette,USA,71.0,175.0,True,False,False,1948.0,"",""
64002,Juan Carlos,Bergel,"","","","","","","","","","",""
76156,Gary,Bergen,1932-07-16,Utah,USA,80.0,210.0,False,False,True,1956.0,"",""
1642866,Joan,Beringer,"","","","","","","","","","",""
196294584,Yoav,Berman,"","","","","","","","","","",""
1631262,Jules,Bernard,2000-01-21,UCLA,USA,"","","","","",-1.0,-1.0,-1.0
204310,Davion,Berry,"","","","","","","","","","",""
1629137,Joel,Berry,"","","","","","","","","","",""
76157,Ricky,Berry,1964-10-06,San Jose State,USA,80.0,205.0,False,True,False,1988.0,1.0,18.0
76158,Walter,Berry,1964-05-14,St. John's (NY),USA,80.0,215.0,False,True,False,1986.0,1.0,14.0
1629541,Dairis,Bertans,1989-09-09,Olimpia Milano,Latvia,76.0,200.0,True,False,False,-1.0,-1.0,-1.0
42551,Dairis,Bertans,"","","","","","","","","","",""
202722,Davis,Bertans,1992-11-12,Baskonia,Latvia,82.0,225.0,False,True,False,2011.0,2.0,42.0
76159,Del,Beshore,1956-11-29,California (PA),USA,71.0,76159.0,True,False,False,-22.0,-22.0,-22.0
41214,Nemanja,Besovic,"","","","","","","","","","",""
1629715,Javon,Bess,"","","","","","","","","","",""
696,Travis,Best,1972-07-12,Georgia Tech,USA,71.0,182.0,True,False,False,1995.0,1.0,23.0
201976,Patrick,Beverley,1988-07-12,Arkansas,USA,74.0,180.0,True,False,False,2009.0,2.0,42.0
267633,Patrick,Beverley,"","","","","","","","","","",""
1630180,Saddiq,Bey,1999-04-09,Villanova,USA,79.0,215.0,False,True,False,2020.0,1.0,19.0
1630189,Tyler,Bey,1998-02-10,Colorado,USA,79.0,215.0,False,True,False,2020.0,2.0,36.0
1630793,Giorgi,Bezhanishvili,1998-06-29,Illinois,Georgia,"",1630793.0,False,False,False,-22.0,-22.0,-22.0
204021,Sim,Bhullar,1992-12-02,New Mexico State,Canada,89.0,360.0,False,False,True,-1.0,-1.0,-1.0
76160,Al,Bianchi,1932-03-26,Bowling Green,USA,75.0,76160.0,True,False,False,1954.0,2.0,18.0
76161,Hank,Biasatti,1922-01-14,Assumption,Canada,71.0,76161.0,False,False,False,-22.0,-22.0,-22.0
1629167,Justin,Bibbs,"","","","","","","","","","",""
76162,Henry,Bibby,1949-11-24,UCLA,USA,73.0,185.0,True,False,False,1972.0,4.0,58.0
1710,Mike,Bibby,1978-05-13,Arizona,USA,74.0,195.0,True,False,False,1998.0,1.0,2.0
813,Bernie,Bickerstaff,"","","","","","","","","","",""
76163,Ed,Biedenbach,1945-08-12,North Carolina State,USA,73.0,175.0,True,False,False,1968.0,4.0,45.0
2740,Andris,Biedrins,1986-04-02,BK Skonto,Latvia,84.0,250.0,False,False,True,2004.0,1.0,11.0
76164,Don,Bielke,1933-01-01,Valparaiso,USA,79.0,240.0,False,False,True,1954.0,8.0,67.0
1628448,Kavell,Bigby-Williams,"","","","","","","","","","",""
76165,Bob,Bigelow,1953-12-26,Pennsylvania,USA,79.0,215.0,False,True,False,1975.0,1.0,13.0
196295495,Ellis,Biggar,"","","","","","","","","","",""
1966938164,Christian,Bihurriet,"","","","","","","","","","",""
1497,Chauncey,Billups,1976-09-25,Colorado,USA,75.0,210.0,True,False,False,1997.0,1.0,3.0
76166,Dave,Bing,1943-11-24,Syracuse,USA,75.0,76166.0,True,False,False,1966.0,1.0,2.0
1631234,Marcus,Bingham Jr.,2000-07-14,Michigan State,USA,"","","","","",-1.0,-1.0,-1.0
76167,Joe,Binion,1961-03-26,North Carolina A&T,USA,80.0,235.0,False,True,False,1984.0,3.0,57.0
203920,Khem,Birch,1992-09-28,UNLV,Canada,80.0,233.0,False,False,True,-1.0,-1.0,-1.0
1628444,Jabari,Bird,1994-07-03,California,USA,78.0,198.0,True,False,False,2017.0,2.0,56.0
76168,Jerry,Bird,1935-02-02,Kentucky,USA,78.0,210.0,False,True,False,1956.0,"",""
1449,Larry,Bird,1956-12-07,Indiana State,USA,81.0,220.0,False,True,False,1978.0,1.0,6.0
76170,Otis,Birdsong,1955-12-09,Houston,USA,75.0,190.0,True,False,False,1977.0,1.0,2.0
42541,James,Birsen,"","","","","","","","","","",""
76171,Gale,Bishop,1922-06-04,Washington State,USA,75.0,195.0,False,True,False,-1.0,-1.0,-1.0
1629048,Goga,Bitadze,"","","","","","","","","","",""
1641931,Onuralp,Bitim,1999-03-31,Bursaspor,Turkey,78.0,1641931.0,False,True,False,-22.0,-22.0,-22.0
202687,Bismack,Biyombo,1992-08-28,Baloncesto Fuenlabrada,DRC,80.0,255.0,False,False,True,2011.0,1.0,7.0
41004,Milko,Bjelica,"","","","","","","","","","",""
11505,Nemanja,Bjelica,"","","","","","","","","","",""
202357,Nemanja,Bjelica,1988-05-09,"",Serbia,81.0,234.0,False,True,False,2010.0,2.0,35.0
43302,Nemanja,Bjelica,"","","","","","","","","","",""
76172,Uwe,Blab,1962-03-26,Indiana,USA,85.0,252.0,False,False,True,1985.0,1.0,17.0
1641710,Anthony,Black,"","","","","",False,False,False,"","",""
76173,Charlie,Black,1921-06-15,Kansas,USA,76.0,200.0,False,True,False,-1.0,-1.0,-1.0
1641778,Leaky,Black,1999-06-14,North Carolina,USA,78.0,1641778.0,False,True,False,-22.0,-22.0,-22.0
76174,Norman,Black,1957-11-12,St. Joseph's (PA),USA,77.0,185.0,True,False,False,-1.0,-1.0,-1.0
204028,Tarik,Black,1991-11-22,Kansas,USA,81.0,250.0,False,True,True,-1.0,-1.0,-1.0
76175,Tom,Black,1941-07-09,South Dakota State,USA,82.0,76175.0,False,False,True,1964.0,9.0,72.0
76176,Rolando,Blackman,1959-02-26,Kansas State,USA,78.0,76176.0,True,False,False,1981.0,1.0,9.0
1628511,James,Blackmon Jr.,"","","","","","","","","","",""
2672,Ronald,Blackshear,"","","","","","","","","","",""
76180,Alex,Blackwell,1970-06-27,Monmouth,USA,78.0,250.0,False,True,False,-1.0,-1.0,-1.0
76177,Cory,Blackwell,1963-03-27,Wisconsin,USA,78.0,210.0,False,True,False,1984.0,2.0,28.0
1806,James,Blackwell,1968-02-25,Dartmouth,USA,72.0,190.0,True,False,False,-1.0,-1.0,-1.0
76179,Nate,Blackwell,1965-02-15,Temple,USA,76.0,170.0,True,False,False,1987.0,2.0,27.0
201971,DeJuan,Blair,1989-04-22,Pittsburgh,USA,79.0,270.0,False,True,True,2009.0,2.0,37.0
974,Joseph,Blair,"","","","","","","","","","",""
2581,Steve,Blake,1980-02-26,Maryland,USA,75.0,172.0,True,False,False,2003.0,2.0,38.0
202392,Marqus,Blakely,1988-10-22,Vermont,USA,77.0,225.0,False,True,False,-1.0,-1.0,-1.0
1628469,Antonio,Blakeney,1996-10-04,Louisiana State,USA,76.0,192.0,True,False,False,-1.0,-1.0,-1.0
200807,Will,Blalock,1983-09-08,Iowa State,USA,72.0,205.0,True,False,False,2006.0,2.0,60.0
200843,LaVell,Blanchard,"","","","","","","","","","",""
1962937736,Todd,Blanchfield,"","","","","",False,False,False,"","",""
2849,Tony,Bland,"","","","","","","","","","",""
76182,George,Blaney,1939-11-12,Holy Cross,USA,73.0,76182.0,True,False,False,1961.0,4.0,33.0
76183,Lance,Blanks,1966-09-09,Texas-Austin,USA,76.0,190.0,True,False,False,1990.0,1.0,26.0
76184,Ricky,Blanton,1966-04-21,Louisiana State,USA,79.0,215.0,False,True,False,1989.0,2.0,46.0
101154,Andray,Blatche,1986-08-22,South Kent HS (CT),USA,83.0,260.0,False,True,True,2005.0,2.0,49.0
302,Mookie,Blaylock,1967-03-20,Oklahoma,USA,"","",True,False,False,1989.0,1.0,12.0
1962937156,Oz,Blayzer,"","","","","",False,False,False,"","",""
202339,Eric,Bledsoe,1989-12-09,Kentucky,USA,73.0,214.0,True,False,False,2010.0,1.0,18.0
1629833,Keljin,Blevins,1995-11-24,Montana State,USA,76.0,200.0,True,False,False,2019.0,"",""
76186,Leon,Blevins,1926-06-25,Arizona,USA,74.0,160.0,True,False,False,1950.0,7.0,""
76187,John,Block,1944-04-16,Southern California,USA,82.0,207.0,False,True,False,1966.0,3.0,27.0
76188,Mike,Bloom,1915-01-14,Temple,USA,78.0,190.0,False,False,True,-1.0,-1.0,-1.0
1628417,Jaron,Blossomgame,1993-09-16,Clemson,USA,80.0,220.0,False,True,False,2017.0,2.0,59.0
916,Corie,Blount,1969-01-04,Cincinnati,USA,82.0,242.0,False,True,True,1993.0,1.0,25.0
1548,Mark,Blount,1975-11-30,Pittsburgh,USA,84.0,250.0,False,True,True,1997.0,2.0,54.0
203505,Vander,Blue,1992-07-17,Marquette,USA,77.0,200.0,True,False,False,-1.0,-1.0,-1.0
1629129,Trevon,Bluiett,1994-11-04,Xavier,USA,78.0,198.0,True,True,False,2018.0,"",""
76189,Ray,Blume,1958-09-23,Oregon State,USA,76.0,185.0,True,False,False,1981.0,2.0,36.0
41632,David,Blumenthal,"","","","","","","","","","",""
2802,David,Bluthenthal,"","","","","","","","","","",""
202420,Eric,Boateng,"","","","","","","","","","",""
1626207,Ryan,Boatright,"","","","","","","","","","",""
1629594,Bennie,Boatwright,1996-07-13,Southern California,USA,"",1629594.0,False,False,False,-22.0,-22.0,-22.0
76190,Nelson,Bobb,1924-02-25,Temple,USA,72.0,170.0,True,False,False,1949.0,3.0,""
2800,Tony,Bobbitt,1979-10-22,Cincinnati,USA,76.0,190.0,True,False,False,-1.0,-1.0,-1.0
76191,Arlen,Bockhorn,1933-07-08,Dayton,USA,76.0,200.0,True,False,False,1958.0,3.0,17.0
537,Bodiroga,Bodiroga,"","","","","","","","","","",""
1631205,Buddy,Boeheim,1999-11-11,Syracuse,USA,78.0,205.0,False,True,False,-1.0,-1.0,-1.0
76192,Tom,Boerwinkle,1945-08-23,Tennessee,USA,84.0,76192.0,False,False,True,1968.0,1.0,4.0
2586,Keith,Bogans,1980-05-12,Kentucky,USA,77.0,215.0,True,True,False,2003.0,2.0,43.0
1962937117,Bogdan,Bogdanovic,"","","","","",False,False,False,"","",""
203992,Bogdan,Bogdanovic,"","","","","",False,True,False,"","",""
43306,Bogdan,Bogdanovic,"","","","","","","","","","",""
1962936107,Bojan,Bogdanovic,"","","","","","","","","","",""
1962936525,Bojan,Bogdanovic,"","","","","","","","","","",""
